Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Equipamento,Unnamed: 9,Unnamed: 10,Fonte_Dados
2026-02-13,2742473,IJ-120,SA05883,926.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-120,,,
2026-02-12,2742473,IJ-120,SA05883,496.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-120,,,
2026-02-12,2742473,IJ-120,SA05883,732.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-120,,,
2026-02-12,2742473,IJ-120,SA05883,910.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-120,,,
2026-02-11,2742473,IJ-120,SA05883,278.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-120,,,
2026-02-20,2742627,IJ-120,SA07262,336.0,0.0,0,2.0,PC,P250/14,0.93,IJ-120,,,
2026-02-19,2742627,IJ-120,SA07262,550.0,0.0,0,2.0,PC,P250/14,0.93,IJ-120,,,
2026-02-19,2742627,IJ-120,SA07262,818.0,0.0,0,2.0,PC,P250/14,0.93,IJ-120,,,
2026-02-19,2742627,IJ-120,SA07262,960.0,0.0,0,2.0,PC,P250/14,0.93,IJ-120,,,
2026-02-18,2742627,IJ-120,SA07262,560.0,0.0,0,2.0,PC,P250/14,0.93,IJ-120,,,
2026-02-18,2742627,IJ-120,SA07262,792.0,0.0,0,2.0,PC,P250/14,0.93,IJ-120,,,
2026-02-18,2742627,IJ-120,SA07262,522.0,0.0,0,2.0,PC,P250/14,0.93,IJ-120,,,
2026-02-18,2742755,IJ-120,29634,8.0,0.0,0,2.0,PC,N-184/2,0.826,IJ-120,,,
2026-02-25,2742915,IJ-120,SA01764,220.0,0.0,0,2.0,PC,N148/18,0.53,IJ-120,,,
2026-02-25,2742915,IJ-120,SA01764,908.0,0.0,0,2.0,PC,N148/18,0.53,IJ-120,,,
2026-02-24,2742915,IJ-120,SA01764,624.0,0.0,0,2.0,PC,N148/18,0.53,IJ-120,,,
2026-02-24,2742915,IJ-120,SA01764,962.0,0.0,0,2.0,PC,N148/18,0.53,IJ-120,,,
2026-02-24,2742915,IJ-120,SA01764,898.0,0.0,0,2.0,PC,N148/18,0.53,IJ-120,,,
2026-02-23,2742915,IJ-120,SA01764,578.0,0.0,0,2.0,PC,N148/18,0.53,IJ-120,,,
2026-02-23,2742915,IJ-120,SA01764,862.0,0.0,0,2.0,PC,N148/18,0.53,IJ-120,,,
2026-02-23,2742915,IJ-120,SA01764,956.0,0.0,0,2.0,PC,N148/18,0.53,IJ-120,,,
2026-02-22,2742915,IJ-120,SA01764,506.0,0.0,0,2.0,PC,N148/18,0.53,IJ-120,,,
2026-02-22,2742915,IJ-120,SA01764,46.0,0.0,0,2.0,PC,N148/18,0.53,IJ-120,,,
2026-02-22,2742915,IJ-120,SA01764,24.0,0.0,0,2.0,PC,N148/18,0.53,IJ-120,,,
2026-02-20,2742915,IJ-120,SA01764,524.0,0.0,0,2.0,PC,N148/18,0.53,IJ-120,,,
2026-02-20,2742915,IJ-120,SA01764,890.0,0.0,0,2.0,PC,N148/18,0.53,IJ-120,,,
2026-02-20,2742915,IJ-120,SA01764,504.0,0.0,0,2.0,PC,N148/18,0.53,IJ-120,,,
2026-03-10,2743976,IJ-120,SA02020,765.0,15.0,0,2.0,PC,N148/18,2.18,IJ-120,,,
2026-03-10,2743976,IJ-120,SA02020,866.0,0.0,0,2.0,PC,N148/18,2.18,IJ-120,,,
2026-03-09,2743976,IJ-120,SA02020,480.0,0.0,0,2.0,PC,N148/18,2.18,IJ-120,,,
2026-03-09,2743976,IJ-120,SA02020,968.0,6.0,0,2.0,PC,N148/18,2.18,IJ-120,,,
2026-03-09,2743976,IJ-120,SA02020,634.0,0.0,0,2.0,PC,N148/18,2.18,IJ-120,,,
2026-03-08,2743976,IJ-120,SA02020,434.0,0.0,0,2.0,PC,N148/18,2.18,IJ-120,,,
2026-03-08,2743976,IJ-120,SA02020,56.0,0.0,0,2.0,PC,N148/18,2.18,IJ-120,,,
2026-03-06,2743976,IJ-120,SA02020,446.0,0.0,0,2.0,PC,N148/18,2.18,IJ-120,,,
2026-03-06,2743976,IJ-120,SA02020,590.0,16.0,0,2.0,PC,N148/18,2.18,IJ-120,,,
2026-03-06,2743976,IJ-120,SA02020,12.0,0.0,0,2.0,PC,N148/18,2.18,IJ-120,,,
2026-03-05,2743976,IJ-120,SA02020,362.0,0.0,0,2.0,PC,N148/18,2.18,IJ-120,,,
2026-03-05,2743976,IJ-120,SA02020,20.0,0.0,0,2.0,PC,N148/18,2.18,IJ-120,,,
2026-03-18,2744243,IJ-120,29634,1308.0,0.0,0,32.7,PC,N-184/2,0.826,IJ-120,,,
2026-03-18,2744243,IJ-120,29634,11706.6,0.0,0,32.7,PC,N-184/2,0.826,IJ-120,,,
2026-03-17,2744243,IJ-120,29634,7455.6,0.0,0,32.7,PC,N-184/2,0.826,IJ-120,,,
2026-03-17,2744243,IJ-120,29634,12836.1,15.0,0,32.7,PC,N-184/2,0.826,IJ-120,,,
2026-03-17,2744243,IJ-120,29634,10562.1,0.0,0,32.7,PC,N-184/2,0.826,IJ-120,,,
2026-03-16,2744243,IJ-120,29634,6638.1,0.0,0,32.7,PC,N-184/2,0.826,IJ-120,,,
2026-03-16,2744243,IJ-120,29634,1079.1,0.0,0,32.7,PC,N-184/2,0.826,IJ-120,,,
2026-03-13,2744243,IJ-120,29634,485.0,37.0,0,2.0,PC,N-184/2,0.826,IJ-120,,,
2026-03-13,2744243,IJ-120,29634,770.0,0.0,0,2.0,PC,N-184/2,0.826,IJ-120,,,
2026-03-12,2744243,IJ-120,29634,406.0,0.0,0,2.0,PC,N-184/2,0.826,IJ-120,,,
2026-03-12,2744243,IJ-120,29634,648.0,34.0,0,2.0,PC,N-184/2,0.826,IJ-120,,,
2026-03-12,2744243,IJ-120,29634,720.0,0.0,0,2.0,PC,N-184/2,0.826,IJ-120,,,
2026-03-11,2744243,IJ-120,29634,408.0,0.0,0,2.0,PC,N-184/2,0.826,IJ-120,,,
2026-03-11,2744243,IJ-120,29634,652.0,18.0,0,2.0,PC,N-184/2,0.826,IJ-120,,,
2026-03-11,2744243,IJ-120,29634,770.0,0.0,0,2.0,PC,N-184/2,0.826,IJ-120,,,
2026-03-10,2744243,IJ-120,29634,378.0,0.0,0,2.0,PC,N-184/2,0.826,IJ-120,,,
2026-03-10,2744243,IJ-120,29634,8.0,0.0,0,2.0,PC,N-184/2,0.826,IJ-120,,,
2026-03-16,2744510,IJ-120,SA02009,576.0,0.0,0,2.0,PC,P250/14,0.265,IJ-120,,,
2026-03-16,2744510,IJ-120,SA02009,714.0,0.0,0,2.0,PC,P250/14,0.265,IJ-120,,,
2026-03-15,2744510,IJ-120,SA02009,12.0,0.0,0,2.0,PC,P250/14,0.265,IJ-120,,,
2026-03-13,2744510,IJ-120,SA02009,302.0,0.0,0,2.0,PC,P250/14,0.265,IJ-120,,,
